model,split,mse,rmse,r2,adj_r2
xgb_clipped,train,140.89528114234895,11.869931808664655,0.39540532861746613,0.39487205878603726
xgb_clipped,tune,146.68004123601318,12.111153588160509,0.3525653922788776,0.35086720314387143
xgb_clipped,test,159.5101366185475,12.629732246510514,0.3434214092435761,0.3417071048290685
xgb_clipped,test2,255.98769393114767,15.999615430726692,0.21105622004117364,0.211033256256683
