model,split,mse,rmse,r2,adj_r2
rf,train,33.256274696301496,5.766825356840754,0.8572942520970331,0.8571683815365895
rf,tune,100.51734666546916,10.02583396358972,0.5563240345507343,0.5551602943134903
rf,test,129.64875749321672,11.386340829837158,0.46633737333079806,0.46494399832643984
